mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_neurons,param_hidden_layers,param_epochs,param_dropout_rate,param_batch_size,param_activation_function,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
38.89339558283488,8.158526019414941,2.454584836959839,1.7460753672340956,64,5,10,0.0,128,tanh,"{'neurons': 64, 'hidden_layers': 5, 'epochs': 10, 'dropout_rate': 0.0, 'batch_size': 128, 'activation_function': 'tanh'}",-0.23299977205896932,-0.23215489318837923,-0.2329270418809679,-0.23269390237610552,0.0003822918588705229,52
28.130993684132893,0.5880493883952881,3.0173075199127197,1.4506892524040793,256,5,10,0.0,64,relu,"{'neurons': 256, 'hidden_layers': 5, 'epochs': 10, 'dropout_rate': 0.0, 'batch_size': 64, 'activation_function': 'relu'}",-0.21876620763767302,-0.2130214096435481,-0.21650759294164298,-0.21609840340762135,0.0023630845737989768,23
73.16941650708516,12.189065879435242,2.2305296262105307,1.0243859313355497,256,3,20,0.1,32,tanh,"{'neurons': 256, 'hidden_layers': 3, 'epochs': 20, 'dropout_rate': 0.1, 'batch_size': 32, 'activation_function': 'tanh'}",-0.23424828240119525,-0.23426653040505102,-0.2340357538812386,-0.23418352222916164,0.00010475323669495959,80
25.930224259694416,5.9655857690059175,1.815950075785319,0.8103373180053515,64,4,20,0.1,256,relu,"{'neurons': 64, 'hidden_layers': 4, 'epochs': 20, 'dropout_rate': 0.1, 'batch_size': 256, 'activation_function': 'relu'}",-0.22295520973556265,-0.22033830376416685,-0.22317640204237837,-0.22215663851403597,0.001288923958472021,37
18.15928626060486,1.2794632762786304,1.2562506198883057,1.0352523690577766,256,3,20,0.0,256,tanh,"{'neurons': 256, 'hidden_layers': 3, 'epochs': 20, 'dropout_rate': 0.0, 'batch_size': 256, 'activation_function': 'tanh'}",-0.23436368949327777,-0.2338797774040607,-0.23396694927850464,-0.23407013872528104,0.0002106003703179991,75
88.61589988072713,0.9682689086506491,1.6785709857940674,0.5047189550342407,64,5,50,0.3,32,relu,"{'neurons': 64, 'hidden_layers': 5, 'epochs': 50, 'dropout_rate': 0.3, 'batch_size': 32, 'activation_function': 'relu'}",-0.2187225988391094,-0.21824167682120352,-0.2206740317946924,-0.21921276915166843,0.0010517565880467693,30
29.827899932861328,4.227203287165753,1.9003907044728596,0.6532446455993618,64,5,10,0.3,32,relu,"{'neurons': 64, 'hidden_layers': 5, 'epochs': 10, 'dropout_rate': 0.3, 'batch_size': 32, 'activation_function': 'relu'}",-0.2375392007216929,-0.23004042788413887,-0.2299808442705169,-0.23252015762544956,0.0035490827691310204,51
40.27059189478556,0.4868182910758912,1.2996856371561687,0.12363097996593993,64,5,20,0.3,32,relu,"{'neurons': 64, 'hidden_layers': 5, 'epochs': 20, 'dropout_rate': 0.3, 'batch_size': 32, 'activation_function': 'relu'}",-0.2248173575755917,-0.22380711423724126,-0.22592425330663338,-0.22484957503982209,0.0008646185800832303,46
19.533212105433147,5.325805046011084,1.2142136096954346,0.21720961456890642,128,4,20,0.0,128,relu,"{'neurons': 128, 'hidden_layers': 4, 'epochs': 20, 'dropout_rate': 0.0, 'batch_size': 128, 'activation_function': 'relu'}",-0.21721324328274352,-0.21476118448659243,-0.2163821845450665,-0.2161188707714675,0.0010182169685192203,24
41.686087131500244,3.908152798622617,3.4689446290334067,1.3377842027333642,64,4,20,0.3,32,tanh,"{'neurons': 64, 'hidden_layers': 4, 'epochs': 20, 'dropout_rate': 0.3, 'batch_size': 32, 'activation_function': 'tanh'}",-0.23499428366323966,-0.23306346913763526,-0.23409421273966471,-0.23405065518017987,0.0007888532304607065,74
72.15340963999431,20.26896719910976,3.1342364152272544,0.1906758678955934,256,5,20,0.1,64,tanh,"{'neurons': 256, 'hidden_layers': 5, 'epochs': 20, 'dropout_rate': 0.1, 'batch_size': 64, 'activation_function': 'tanh'}",-0.23689695491641932,-0.23364356846543677,-0.2341328766505329,-0.23489113334412967,0.0014323281188092435,97
94.77588542302449,8.407582922662314,2.1632026831309,0.5921186731029227,128,5,50,0.3,64,tanh,"{'neurons': 128, 'hidden_layers': 5, 'epochs': 50, 'dropout_rate': 0.3, 'batch_size': 64, 'activation_function': 'tanh'}",-0.23487233035589156,-0.2330601512780343,-0.23683805520150955,-0.2349235122784785,0.001542747377387102,99
50.6000546614329,3.739166480081168,1.5884808699289958,0.9638735481843662,64,3,50,0.3,64,tanh,"{'neurons': 64, 'hidden_layers': 3, 'epochs': 50, 'dropout_rate': 0.3, 'batch_size': 64, 'activation_function': 'tanh'}",-0.2343435746597021,-0.2325441921781603,-0.2345475526751608,-0.23381177317100774,0.0009001751450944357,67
125.42555101712544,18.350051926768874,2.89064089457194,1.1802170739846378,128,4,50,0.1,32,tanh,"{'neurons': 128, 'hidden_layers': 4, 'epochs': 50, 'dropout_rate': 0.1, 'batch_size': 32, 'activation_function': 'tanh'}",-0.2342950323870622,-0.23430657634906132,-0.23486041685956657,-0.23448734186523004,0.0002638459516638024,89
46.33087412516276,5.766362401562106,1.2082150777180989,0.6494817691839762,256,5,20,0.1,128,tanh,"{'neurons': 256, 'hidden_layers': 5, 'epochs': 20, 'dropout_rate': 0.1, 'batch_size': 128, 'activation_function': 'tanh'}",-0.23384147076094747,-0.23387049956415779,-0.23470247562648003,-0.23413814865052843,0.00039921537185999,78
43.44528969128927,5.7522367267122725,2.8084474404652915,0.9574808165217542,128,5,20,0.0,32,relu,"{'neurons': 128, 'hidden_layers': 5, 'epochs': 20, 'dropout_rate': 0.0, 'batch_size': 32, 'activation_function': 'relu'}",-0.2135823588374095,-0.21094397020513816,-0.21551292895640123,-0.21334641933298296,0.0018727157828489999,11
83.04579496383667,8.525344550476614,3.6604243914286294,1.2959606287767078,128,4,50,0.1,64,tanh,"{'neurons': 128, 'hidden_layers': 4, 'epochs': 50, 'dropout_rate': 0.1, 'batch_size': 64, 'activation_function': 'tanh'}",-0.23444998298281172,-0.23198039302040105,-0.23535639141815712,-0.23392892247378996,0.001426643925665966,70
113.78945016860962,4.119154349524895,2.4521141052246094,0.4925869857409832,256,5,50,0.0,64,relu,"{'neurons': 256, 'hidden_layers': 5, 'epochs': 50, 'dropout_rate': 0.0, 'batch_size': 64, 'activation_function': 'relu'}",-0.21281934025276947,-0.21164649342450317,-0.21515479338532492,-0.21320687568753252,0.0014582363637109066,7
48.72592910130819,11.76129966997728,2.3201661904652915,0.9150370534068364,128,4,20,0.0,64,tanh,"{'neurons': 128, 'hidden_layers': 4, 'epochs': 20, 'dropout_rate': 0.0, 'batch_size': 64, 'activation_function': 'tanh'}",-0.2337966286688946,-0.23137827025948426,-0.23434232711904604,-0.233172408682475,0.0012880595768475684,53
26.346908728281658,2.385185548668154,1.2999229431152344,0.28304557643245903,256,3,10,0.1,64,tanh,"{'neurons': 256, 'hidden_layers': 3, 'epochs': 10, 'dropout_rate': 0.1, 'batch_size': 64, 'activation_function': 'tanh'}",-0.23608501649967728,-0.23350038935920298,-0.23490057384105664,-0.23482865989997895,0.0010563942051494755,96
32.32050848007202,2.126676075178145,1.9469464619954426,0.5475372905686777,256,3,10,0.1,32,relu,"{'neurons': 256, 'hidden_layers': 3, 'epochs': 10, 'dropout_rate': 0.1, 'batch_size': 32, 'activation_function': 'relu'}",-0.21714510507702017,-0.21353947947663662,-0.2153019226449578,-0.21532883573287154,0.0014721134984008756,21
26.28438862164815,4.889040568816106,1.4928109645843506,0.5019075686253529,128,4,20,0.1,128,tanh,"{'neurons': 128, 'hidden_layers': 4, 'epochs': 20, 'dropout_rate': 0.1, 'batch_size': 128, 'activation_function': 'tanh'}",-0.23398167380082652,-0.23119715816534386,-0.23434658558128124,-0.2331751391824839,0.0014065553265580734,54
43.88995305697123,5.445035202464282,1.450465440750122,0.7851555123876375,256,5,20,0.3,128,tanh,"{'neurons': 256, 'hidden_layers': 5, 'epochs': 20, 'dropout_rate': 0.3, 'batch_size': 128, 'activation_function': 'tanh'}",-0.2348552288733276,-0.23407686434805589,-0.23528816338328942,-0.23474008553489098,0.0005011685208784063,94
45.57264447212219,5.953196480057605,0.7843084335327148,0.3219792213807602,128,4,50,0.1,256,tanh,"{'neurons': 128, 'hidden_layers': 4, 'epochs': 50, 'dropout_rate': 0.1, 'batch_size': 256, 'activation_function': 'tanh'}",-0.23400386738354068,-0.2310209854139076,-0.23457680505931827,-0.23320055261892217,0.0015588348845559186,56
31.990163564682007,3.911536739509349,1.229119062423706,0.17969709903258935,64,5,50,0.0,128,relu,"{'neurons': 64, 'hidden_layers': 5, 'epochs': 50, 'dropout_rate': 0.0, 'batch_size': 128, 'activation_function': 'relu'}",-0.2141114556840315,-0.211926703747233,-0.2165179358882925,-0.214185365106519,0.001875091125843181,16
28.762928406397503,4.009827118396759,1.3961548805236816,0.9755612288750066,256,5,20,0.3,256,tanh,"{'neurons': 256, 'hidden_layers': 5, 'epochs': 20, 'dropout_rate': 0.3, 'batch_size': 256, 'activation_function': 'tanh'}",-0.23432851730352602,-0.2332593226606666,-0.23504813045154477,-0.23421199013857916,0.0007349114519471181,82
63.645742336908974,3.059816825463191,1.526309649149577,0.6707368951193738,128,5,50,0.0,64,tanh,"{'neurons': 128, 'hidden_layers': 5, 'epochs': 50, 'dropout_rate': 0.0, 'batch_size': 64, 'activation_function': 'tanh'}",-0.23305661288994156,-0.23074739230466917,-0.23238979647810298,-0.23206460055757125,0.0009703742294975007,50
42.47405735651652,7.585326664044033,0.7482355435689291,0.09111697902572057,64,5,50,0.1,128,relu,"{'neurons': 64, 'hidden_layers': 5, 'epochs': 50, 'dropout_rate': 0.1, 'batch_size': 128, 'activation_function': 'relu'}",-0.21372470799758791,-0.21176341917499433,-0.21585074400646787,-0.21377962372635004,0.0016690951385794123,14
15.387988090515137,2.1469388627852592,0.7220731576283773,0.20920542223070168,256,5,10,0.3,256,relu,"{'neurons': 256, 'hidden_layers': 5, 'epochs': 10, 'dropout_rate': 0.3, 'batch_size': 256, 'activation_function': 'relu'}",-0.22836229767657784,-0.2233968249261447,-0.23046706219470883,-0.22740872826581046,0.002964122661014745,48
47.07935770352682,7.710110148185396,1.976026217142741,0.17813417639498463,128,5,50,0.1,256,relu,"{'neurons': 128, 'hidden_layers': 5, 'epochs': 50, 'dropout_rate': 0.1, 'batch_size': 256, 'activation_function': 'relu'}",-0.21455690500331953,-0.21241002817758803,-0.2164768975085348,-0.21448127689648078,0.0016611534640437586,18
95.53424596786499,13.664056979824696,5.152987400690715,1.6110391962143462,256,5,20,0.1,32,tanh,"{'neurons': 256, 'hidden_layers': 5, 'epochs': 20, 'dropout_rate': 0.1, 'batch_size': 32, 'activation_function': 'tanh'}",-0.2360157357373401,-0.23232558294267758,-0.23456046686856552,-0.2343005951828611,0.0015176641881000507,86
61.95178929964701,6.787309720026932,0.9521663983662924,0.26418301380878256,256,3,50,0.3,256,tanh,"{'neurons': 256, 'hidden_layers': 3, 'epochs': 50, 'dropout_rate': 0.3, 'batch_size': 256, 'activation_function': 'tanh'}",-0.23346648716566842,-0.23208904674451283,-0.2350495761100734,-0.2335350366734182,0.0012096026365012531,60
19.75800609588623,8.047752503098062,0.595293124516805,0.18850437394723094,128,3,10,0.3,128,relu,"{'neurons': 128, 'hidden_layers': 3, 'epochs': 10, 'dropout_rate': 0.3, 'batch_size': 128, 'activation_function': 'relu'}",-0.22344651234771717,-0.22250965938761474,-0.2260132491153591,-0.22398980695023032,0.0014810271242010654,44
32.52948466936747,4.426408386723605,1.7240662574768066,0.21877369591156223,128,5,20,0.3,64,relu,"{'neurons': 128, 'hidden_layers': 5, 'epochs': 20, 'dropout_rate': 0.3, 'batch_size': 64, 'activation_function': 'relu'}",-0.2203011280572178,-0.21980347587077392,-0.22377368914598122,-0.22129276435799097,0.001766004016117822,34
29.32558997472127,1.3530805376414392,3.069500684738159,2.3660677231764655,256,5,10,0.3,64,tanh,"{'neurons': 256, 'hidden_layers': 5, 'epochs': 10, 'dropout_rate': 0.3, 'batch_size': 64, 'activation_function': 'tanh'}",-0.2342340938704978,-0.23183646671206493,-0.23519576208553933,-0.2337554408893673,0.001412573976545518,63
20.403432766596477,8.23396369142606,1.0368134180704753,0.4362417023647075,128,4,20,0.3,256,relu,"{'neurons': 128, 'hidden_layers': 4, 'epochs': 20, 'dropout_rate': 0.3, 'batch_size': 256, 'activation_function': 'relu'}",-0.22197372334580842,-0.21967136842773177,-0.22368634598569725,-0.22177714591974582,0.0016449910255215512,35
235.2267758846283,5.155821740228301,3.462144454320272,1.053587171941415,256,5,50,0.1,32,relu,"{'neurons': 256, 'hidden_layers': 5, 'epochs': 50, 'dropout_rate': 0.1, 'batch_size': 32, 'activation_function': 'relu'}",-0.21353172375261353,-0.21214266913073088,-0.2163006753708483,-0.21399168941806423,0.0017283769425405977,15
85.31785360972087,23.868451858514774,3.9722684224446616,1.3744449700785843,256,3,20,0.3,32,relu,"{'neurons': 256, 'hidden_layers': 3, 'epochs': 20, 'dropout_rate': 0.3, 'batch_size': 32, 'activation_function': 'relu'}",-0.21589810498045248,-0.2165160567111668,-0.21504743461575151,-0.2158205321024569,0.0006020663741570264,22
29.558229128519695,2.54005122844619,1.4313642183939617,0.5596945716612488,128,4,10,0.1,32,tanh,"{'neurons': 128, 'hidden_layers': 4, 'epochs': 10, 'dropout_rate': 0.1, 'batch_size': 32, 'activation_function': 'tanh'}",-0.23566975381086755,-0.23416371625359544,-0.2348516765508724,-0.23489504887177848,0.0006156016837989295,98
16.41247797012329,1.6469881724324298,1.4074878692626953,0.2752726035353964,128,3,10,0.3,64,tanh,"{'neurons': 128, 'hidden_layers': 3, 'epochs': 10, 'dropout_rate': 0.3, 'batch_size': 64, 'activation_function': 'tanh'}",-0.2342347699751725,-0.2324029603626859,-0.23487333592126475,-0.23383702208637436,0.0010470088784687104,69
174.50616240501404,3.999499742459787,3.9486867586771646,1.534420990361268,256,3,50,0.1,32,tanh,"{'neurons': 256, 'hidden_layers': 3, 'epochs': 50, 'dropout_rate': 0.1, 'batch_size': 32, 'activation_function': 'tanh'}",-0.2338520237884413,-0.23141374562821942,-0.23707398110026925,-0.23411325017231,0.002318152399000063,76
88.2762770652771,9.826608559730818,1.8129292329152424,0.8926978174621801,256,4,50,0.1,128,relu,"{'neurons': 256, 'hidden_layers': 4, 'epochs': 50, 'dropout_rate': 0.1, 'batch_size': 128, 'activation_function': 'relu'}",-0.21331682233086663,-0.21128151025536526,-0.21359947689498435,-0.21273260316040543,0.0010325458391592247,1
37.98606276512146,5.653206590784585,1.6736868222554524,0.8290337429961525,256,4,20,0.0,128,tanh,"{'neurons': 256, 'hidden_layers': 4, 'epochs': 20, 'dropout_rate': 0.0, 'batch_size': 128, 'activation_function': 'tanh'}",-0.2347249573897919,-0.23066646963158144,-0.23460977125141041,-0.23333373275759461,0.001886625982923109,58
18.320499420166016,7.067335093209305,1.054524342219035,0.6492564823236138,64,3,10,0.3,128,relu,"{'neurons': 64, 'hidden_layers': 3, 'epochs': 10, 'dropout_rate': 0.3, 'batch_size': 128, 'activation_function': 'relu'}",-0.2278103950130562,-0.22715658200239494,-0.22980793172515374,-0.22825830291353497,0.0011277942937660084,49
67.1822915871938,0.5793150182843756,1.1830878257751465,0.13459513523911482,128,3,50,0.0,32,relu,"{'neurons': 128, 'hidden_layers': 3, 'epochs': 50, 'dropout_rate': 0.0, 'batch_size': 32, 'activation_function': 'relu'}",-0.2146201424709515,-0.2118022323679513,-0.2135349066712869,-0.2133190938367299,0.0011604843017227287,10
24.173262119293213,3.284778185940735,1.529265562693278,0.36701543082850574,64,4,20,0.3,64,relu,"{'neurons': 64, 'hidden_layers': 4, 'epochs': 20, 'dropout_rate': 0.3, 'batch_size': 64, 'activation_function': 'relu'}",-0.22174779758553123,-0.22482006125216714,-0.22344796067042982,-0.2233386065027094,0.0012566276987321116,42
41.15346280733744,5.94750491196192,1.8360133171081543,0.4973750014598028,128,4,20,0.1,32,tanh,"{'neurons': 128, 'hidden_layers': 4, 'epochs': 20, 'dropout_rate': 0.1, 'batch_size': 32, 'activation_function': 'tanh'}",-0.23503361200009038,-0.23190210119181237,-0.2351027173656926,-0.2340128101858651,0.001492763261219523,71
19.026552120844524,5.20309078484677,0.5354978243509928,0.1625860349485015,128,4,20,0.1,256,relu,"{'neurons': 128, 'hidden_layers': 4, 'epochs': 20, 'dropout_rate': 0.1, 'batch_size': 256, 'activation_function': 'relu'}",-0.21829615076019732,-0.21695311211404705,-0.21998476556996766,-0.2184113428147373,0.0012403447306483513,28
9.6701713403066,1.4769251321522756,0.6246968905131022,0.057722205981211416,64,3,10,0.3,128,tanh,"{'neurons': 64, 'hidden_layers': 3, 'epochs': 10, 'dropout_rate': 0.3, 'batch_size': 128, 'activation_function': 'tanh'}",-0.2350363706486757,-0.23258164386457209,-0.23479479422105243,-0.2341376029114334,0.0011046405778134308,77
20.261228402455647,0.4963569797345201,1.1065654754638672,0.42924600497045523,64,3,50,0.0,128,relu,"{'neurons': 64, 'hidden_layers': 3, 'epochs': 50, 'dropout_rate': 0.0, 'batch_size': 128, 'activation_function': 'relu'}",-0.21362741338010727,-0.2114234177343509,-0.21416787088839712,-0.21307290066761841,0.0011870464860098146,5
34.8909436861674,1.8925917620985493,0.9743765195210775,0.297007777345427,128,5,50,0.0,128,relu,"{'neurons': 128, 'hidden_layers': 5, 'epochs': 50, 'dropout_rate': 0.0, 'batch_size': 128, 'activation_function': 'relu'}",-0.21331810151227776,-0.2123951025423636,-0.2134505422703002,-0.21305458210831385,0.0004694465621174479,4
29.634920438130695,5.895985680982433,1.5125689506530762,0.5163485056662389,128,5,10,0.3,32,relu,"{'neurons': 128, 'hidden_layers': 5, 'epochs': 10, 'dropout_rate': 0.3, 'batch_size': 32, 'activation_function': 'relu'}",-0.2227455652640366,-0.2195279259278787,-0.22462407327368314,-0.22229918815519947,0.0021043001742476032,39
14.35983673731486,2.0227998192923637,0.9924503167470297,0.6120024399083226,64,4,20,0.3,256,tanh,"{'neurons': 64, 'hidden_layers': 4, 'epochs': 20, 'dropout_rate': 0.3, 'batch_size': 256, 'activation_function': 'tanh'}",-0.23480486736893075,-0.23262100396415647,-0.23531546159480982,-0.2342471109759657,0.0011685730974901442,84
35.68069036801656,7.573724505924519,1.1111265818277996,0.6681531853965544,64,4,50,0.3,128,tanh,"{'neurons': 64, 'hidden_layers': 4, 'epochs': 50, 'dropout_rate': 0.3, 'batch_size': 128, 'activation_function': 'tanh'}",-0.23428196527867984,-0.23237590126151247,-0.23469785929688897,-0.23378524194569375,0.0010109147117543147,64
18.829492171605427,3.4785120455716405,0.5975786050160726,0.253355612524403,64,3,50,0.1,256,tanh,"{'neurons': 64, 'hidden_layers': 3, 'epochs': 50, 'dropout_rate': 0.1, 'batch_size': 256, 'activation_function': 'tanh'}",-0.23339441606875141,-0.23132067227165912,-0.23483393271719546,-0.233183007019202,0.0014420517973166118,55
23.00570813814799,2.3835717988431635,1.104931910832723,0.3490798640811298,128,3,20,0.3,64,relu,"{'neurons': 128, 'hidden_layers': 3, 'epochs': 20, 'dropout_rate': 0.3, 'batch_size': 64, 'activation_function': 'relu'}",-0.2173130051915418,-0.21507582308705508,-0.21786587637385585,-0.21675156821748423,0.00120623600307627,25
29.960938771565754,2.989770219725259,2.1913393338521323,1.1320675098021966,128,4,20,0.3,64,tanh,"{'neurons': 128, 'hidden_layers': 4, 'epochs': 20, 'dropout_rate': 0.3, 'batch_size': 64, 'activation_function': 'tanh'}",-0.23543044611133207,-0.23298809636974846,-0.2346188850305429,-0.23434580917054113,0.0010156101233708915,87
103.0063533782959,11.501226227613628,3.0161731243133545,1.4921552097207036,256,5,50,0.3,128,relu,"{'neurons': 256, 'hidden_layers': 5, 'epochs': 50, 'dropout_rate': 0.3, 'batch_size': 128, 'activation_function': 'relu'}",-0.21557959232482876,-0.21431409167124663,-0.21480699534939413,-0.21490022644848983,0.0005208275494717671,20
51.275084813435875,14.569968099663356,1.1130966345469158,0.41368884341934314,256,3,10,0.3,32,relu,"{'neurons': 256, 'hidden_layers': 3, 'epochs': 10, 'dropout_rate': 0.3, 'batch_size': 32, 'activation_function': 'relu'}",-0.2184557596463912,-0.21541165468082238,-0.21884966447384713,-0.21757235960035357,0.001536288724000793,27
22.963062047958374,10.91753260883343,1.1051530838012695,0.6550680850835024,256,4,10,0.3,128,relu,"{'neurons': 256, 'hidden_layers': 4, 'epochs': 10, 'dropout_rate': 0.3, 'batch_size': 128, 'activation_function': 'relu'}",-0.22275573221806377,-0.22026915932731503,-0.22370462728700566,-0.22224317294412818,0.0014485965121427667,38
76.15967512130737,13.779367563688465,2.728504021962484,0.839520042269466,128,5,50,0.1,128,tanh,"{'neurons': 128, 'hidden_layers': 5, 'epochs': 50, 'dropout_rate': 0.1, 'batch_size': 128, 'activation_function': 'tanh'}",-0.23425787320613534,-0.23258246560031054,-0.235292323162355,-0.23404422065626695,0.0011165624510646704,73
143.52463022867838,6.735403160792765,2.601067145665487,0.43856408749878223,256,3,50,0.1,32,relu,"{'neurons': 256, 'hidden_layers': 3, 'epochs': 50, 'dropout_rate': 0.1, 'batch_size': 32, 'activation_function': 'relu'}",-0.21542612820875254,-0.21207589038234173,-0.21381180450708975,-0.21377127436606136,0.0013680290914614569,13
29.628406365712483,4.474786282396285,1.6806338628133137,0.4629896044909266,64,3,20,0.3,128,relu,"{'neurons': 64, 'hidden_layers': 3, 'epochs': 20, 'dropout_rate': 0.3, 'batch_size': 128, 'activation_function': 'relu'}",-0.22266374926689497,-0.22344044361258444,-0.22381251699258708,-0.2233055699573555,0.0004785812359144259,41
34.819622913996376,5.1843216068939855,1.2519463698069255,0.7494198342949715,256,5,10,0.3,64,relu,"{'neurons': 256, 'hidden_layers': 5, 'epochs': 10, 'dropout_rate': 0.3, 'batch_size': 64, 'activation_function': 'relu'}",-0.22250178962992823,-0.2221084635961465,-0.2223745989743211,-0.2223282840667986,0.00016388033277715957,40
24.48227874437968,3.4161891742223864,1.5760061740875244,1.480704668136599,128,4,20,0.0,128,tanh,"{'neurons': 128, 'hidden_layers': 4, 'epochs': 20, 'dropout_rate': 0.0, 'batch_size': 128, 'activation_function': 'tanh'}",-0.2340507329543778,-0.23218737187397326,-0.23480163924791234,-0.2336799146920878,0.001099008071958957,62
